timestamp_envio,timestamp_respuesta,exito,replica,tarjeta,latency_ms
1788884302.866,1788884303.133,1,A,6847,237.63
1788884302.866,1788884303.119,1,A,6847,222.92
1788884302.866,1788884303.136,1,A,6847,238.96
1788884303.872,1788884303.936,1,B,4778,63.89
1788884303.872,1788884303.947,1,B,4778,73.47
1788884303.872,1788884304.182,1,A,4778,307.78
1788884303.872,1788884304.000,1,B,4778,124.42
1788884303.872,1788884303.964,1,B,4778,87.84
1788884303.872,1788884304.184,1,A,4778,306.83
1788884303.872,1788884304.068,1,A,4778,190.07
1788884303.872,1788884303.976,1,A,4778,97.33
1788884303.872,1788884304.177,1,B,4778,297.68
1788884303.872,1788884304.185,1,C,4778,303.67
1788884303.872,1788884304.183,1,B,4778,300.92
1788884303.872,1788884304.171,1,B,4778,288.68
1788884303.872,1788884304.024,1,B,4778,140.04
1788884303.872,1788884304.182,1,B,4778,296.30
1788884303.872,1788884304.184,1,A,4778,297.88
1788884303.872,1788884304.046,1,B,4778,158.47
1788884303.872,1788884304.110,1,C,4778,220.97
1788884303.872,1788884304.127,1,A,4778,237.69
1788884303.872,1788884304.176,1,A,4778,285.25
1788884303.872,1788884304.121,1,A,4778,228.45
1788884304.876,1788884304.937,1,A,1035,60.84
1788884304.876,1788884304.951,1,C,1035,73.82
1788884304.876,1788884305.178,1,C,1035,300.27
1788884304.876,1788884304.997,1,A,1035,118.51
1788884304.876,1788884304.963,1,A,1035,83.19
1788884304.876,1788884305.110,1,C,1035,229.59
1788884304.876,1788884305.184,1,C,1035,301.72
1788884304.876,1788884304.981,1,C,1035,98.13
1788884304.876,1788884305.176,1,A,1035,292.35
1788884304.876,1788884305.175,1,C,1035,290.57
1788884304.876,1788884305.104,1,C,1035,218.94
1788884304.876,1788884305.105,1,C,1035,218.24
1788884304.876,1788884305.016,1,C,1035,128.59
1788884304.876,1788884305.182,1,C,1035,293.16
1788884304.876,1788884305.025,1,C,1035,134.88
1788884304.876,1788884305.166,1,A,1035,275.29
1788884304.876,1788884305.181,1,A,1035,288.92
1788884304.876,1788884305.085,1,B,1035,191.65
1788884304.876,1788884305.177,1,C,1035,281.80
1788884304.876,1788884305.177,1,A,1035,281.45
1788884305.885,1788884305.940,1,B,9317,55.35
1788884305.885,1788884305.977,1,B,9317,90.39
1788884305.885,1788884306.176,1,B,9317,289.08
1788884305.885,1788884306.079,1,C,9317,190.88
1788884305.885,1788884306.008,1,A,9317,118.60
1788884305.885,1788884306.210,1,B,9317,319.23
1788884305.885,1788884306.150,1,A,9317,258.65
1788884305.885,1788884306.039,1,A,9317,146.69
1788884305.885,1788884306.197,1,B,9317,303.29
1788884305.885,1788884306.198,1,A,9317,303.00
1788884305.885,1788884306.204,1,A,9317,308.37
1788884305.885,1788884306.186,1,C,9317,289.02
1788884305.885,1788884306.118,1,C,9317,220.45
1788884305.885,1788884306.203,1,A,9317,304.83
1788884305.885,1788884306.208,1,A,9317,309.44
1788884305.885,1788884306.142,1,A,9317,242.50
1788884305.885,1788884306.175,1,A,9317,273.99
1788884305.885,1788884306.211,1,C,9317,308.78
1788884305.885,1788884306.194,1,B,9317,290.26
1788884305.885,1788884306.212,1,B,9317,307.88
1788884306.895,1788884306.961,1,A,5943,65.90
1788884306.895,1788884306.995,1,A,5943,98.64
1788884306.895,1788884307.194,1,C,5943,296.14
1788884306.895,1788884307.097,1,A,5943,197.81
1788884306.895,1788884307.014,1,A,5943,113.87
1788884306.895,1788884307.197,1,B,5943,295.37
1788884306.895,1788884307.147,1,B,5943,243.96
1788884306.895,1788884307.052,1,A,5943,148.52
1788884306.895,1788884307.203,1,B,5943,299.05
1788884306.895,1788884307.171,1,B,5943,265.58
1788884306.895,1788884307.196,1,A,5943,289.27
1788884306.895,1788884307.205,1,B,5943,297.29
1788884306.895,1788884307.120,1,A,5943,212.23
1788884306.895,1788884307.205,1,B,5943,296.23
1788884306.895,1788884307.204,1,A,5943,293.92
1788884306.895,1788884307.199,1,A,5943,287.99
1788884306.895,1788884307.172,1,B,5943,261.19
1788884306.895,1788884307.148,1,B,5943,235.29
1788884306.895,1788884307.203,1,B,5943,289.17
1788884306.895,1788884307.201,1,C,5943,285.45
1788884307.899,1788884307.961,1,C,9431,62.01
1788884307.899,1788884308.006,1,A,9431,105.44
1788884307.899,1788884308.215,1,A,9431,313.24
1788884307.899,1788884308.116,1,C,9431,213.40
1788884307.899,1788884308.071,1,A,9431,167.30
1788884307.899,1788884308.218,1,B,9431,313.70
1788884307.899,1788884308.157,1,C,9431,251.84
1788884307.899,1788884308.099,1,A,9431,192.27
1788884307.899,1788884308.196,1,B,9431,288.95
1788884307.899,1788884308.219,1,A,9431,310.28
1788884307.899,1788884308.220,1,C,9431,310.21
1788884307.899,1788884308.195,1,B,9431,283.96
1788884307.899,1788884308.146,1,A,9431,233.70
1788884307.899,1788884308.181,1,B,9431,268.08
1788884307.899,1788884308.215,1,A,9431,301.52
1788884307.899,1788884308.213,1,A,9431,298.10
1788884307.899,1788884308.159,1,A,9431,242.50
1788884307.899,1788884308.206,1,A,9431,289.17
1788884307.899,1788884308.205,1,B,9431,286.63
1788884307.899,1788884308.214,1,B,9431,294.45
1788884308.908,1788884308.958,1,A,6517,49.75
1788884308.908,1788884309.020,1,C,6517,110.02
1788884308.908,1788884309.175,1,C,6517,263.87
1788884308.908,1788884309.096,1,B,6517,184.34
1788884308.908,1788884309.062,1,B,6517,149.65
1788884308.908,1788884309.141,1,B,6517,227.31
1788884308.908,1788884309.181,1,B,6517,266.56
1788884308.908,1788884309.088,1,A,6517,172.41
1788884308.908,1788884309.172,1,A,6517,255.69
1788884308.908,1788884309.181,1,B,6517,263.46
1788884308.908,1788884309.168,1,B,6517,250.24
1788884308.908,1788884309.175,1,B,6517,256.19
1788884308.908,1788884309.121,1,C,6517,201.31
1788884308.908,1788884309.180,1,B,6517,259.24
1788884308.908,1788884309.122,1,C,6517,200.00
1788884308.908,1788884309.182,1,A,6517,259.00
1788884308.908,1788884309.183,1,C,6517,260.02
1788884308.908,1788884309.143,1,A,6517,218.45
1788884308.908,1788884309.170,1,A,6517,244.92
1788884308.908,1788884309.182,1,B,6517,256.72
1788884309.914,1788884309.971,1,A,7747,55.98
1788884309.914,1788884310.020,1,C,7747,104.05
1788884309.914,1788884310.221,1,A,7747,302.61
1788884309.914,1788884310.158,1,A,7747,237.90
1788884309.914,1788884310.103,1,C,7747,182.11
1788884309.914,1788884310.235,1,B,7747,313.02
1788884309.914,1788884310.192,1,B,7747,268.57
1788884309.914,1788884310.137,1,A,7747,212.78
1788884309.914,1788884310.228,1,B,7747,302.31
1788884309.915,1788884310.228,1,A,7747,301.89
1788884309.915,1788884310.235,1,C,7747,307.23
1788884309.915,1788884310.219,1,C,7747,291.06
1788884309.915,1788884310.178,1,B,7747,248.51
1788884309.915,1788884310.177,1,B,7747,246.06
1788884309.915,1788884310.233,1,C,7747,301.50
1788884309.915,1788884310.224,1,A,7747,291.37
1788884309.915,1788884310.200,1,C,7747,266.45
1788884309.915,1788884310.233,1,B,7747,297.80
1788884309.915,1788884310.236,1,B,7747,299.62
1788884309.915,1788884310.232,1,A,7747,294.16
1788884310.923,1788884310.984,1,A,6816,60.47
1788884310.924,1788884311.058,1,B,6816,132.74
1788884310.924,1788884311.254,1,B,6816,327.70
1788884310.924,1788884311.181,1,C,6816,253.25
1788884310.924,1788884311.117,1,B,6816,187.94
1788884310.924,1788884311.266,1,B,6816,336.09
1788884310.924,1788884311.222,1,C,6816,290.48
1788884310.924,1788884311.148,1,A,6816,216.30
1788884310.924,1788884311.265,1,C,6816,331.44
1788884310.924,1788884311.269,1,B,6816,334.63
1788884310.924,1788884311.270,1,B,6816,334.89
1788884310.924,1788884311.246,1,B,6816,309.17
1788884310.924,1788884311.212,1,A,6816,274.28
1788884310.924,1788884311.203,1,A,6816,263.63
1788884310.924,1788884311.267,1,C,6816,326.65
1788884310.924,1788884311.257,1,C,6816,315.86
1788884310.924,1788884311.235,1,A,6816,292.03
1788884310.924,1788884311.270,1,B,6816,325.45
1788884310.924,1788884311.265,1,B,6816,320.18
1788884310.924,1788884311.258,1,B,6816,311.34
1788884311.930,1788884311.985,1,C,6958,55.13
1788884311.930,1788884312.011,1,C,6958,80.31
1788884311.930,1788884312.253,1,A,6958,320.90
1788884311.930,1788884312.161,1,B,6958,227.92
1788884311.930,1788884312.070,1,C,6958,135.97
1788884311.930,1788884312.248,1,B,6958,312.50
1788884311.930,1788884312.234,1,A,6958,297.52
1788884311.930,1788884312.135,1,A,6958,197.44
1788884311.930,1788884312.247,1,C,6958,308.55
1788884311.930,1788884312.189,1,B,6958,249.53
1788884311.930,1788884312.244,1,B,6958,303.21
1788884311.930,1788884312.205,1,A,6958,263.09
1788884311.930,1788884312.177,1,A,6958,234.49
1788884311.930,1788884312.251,1,C,6958,306.69
1788884311.930,1788884312.243,1,B,6958,297.91
1788884311.930,1788884312.252,1,B,6958,305.84
1788884311.930,1788884312.250,1,A,6958,303.34
1788884311.930,1788884312.213,1,A,6958,264.81
1788884311.930,1788884312.223,1,A,6958,274.30
1788884311.930,1788884312.241,1,A,6958,290.76
1788884312.935,1788884312.990,1,A,2092,55.23
1788884312.935,1788884313.073,1,C,2092,135.30
1788884312.935,1788884313.270,1,B,2092,331.97
1788884312.935,1788884313.176,1,A,2092,236.73
1788884312.935,1788884313.127,1,A,2092,186.46
1788884312.935,1788884313.226,1,C,2092,284.47
1788884312.935,1788884313.275,1,A,2092,332.19
1788884312.935,1788884313.159,1,B,2092,214.29
1788884312.935,1788884313.267,1,B,2092,321.59
1788884312.935,1788884313.274,1,A,2092,327.78
1788884312.935,1788884313.262,1,C,2092,314.66
1788884312.935,1788884313.273,1,A,2092,325.02
1788884312.935,1788884313.210,1,A,2092,260.54
1788884312.935,1788884313.274,1,B,2092,322.88
1788884312.935,1788884313.211,1,B,2092,259.38
1788884312.935,1788884313.277,1,B,2092,323.90
1788884312.935,1788884313.279,1,A,2092,324.39
1788884312.935,1788884313.238,1,B,2092,282.76
1788884312.935,1788884313.264,1,B,2092,307.24
1788884312.935,1788884313.278,1,A,2092,319.90
1788884313.942,1788884314.001,1,A,4398,59.53
1788884313.942,1788884314.071,1,B,4398,127.39
1788884313.942,1788884314.281,1,A,4398,336.50
1788884313.942,1788884314.180,1,C,4398,234.23
1788884313.942,1788884314.102,1,B,4398,154.86
1788884313.942,1788884314.287,1,B,4398,339.28
1788884313.942,1788884314.275,1,A,4398,326.14
1788884313.942,1788884314.158,1,A,4398,208.07
1788884313.942,1788884314.259,1,C,4398,307.38
1788884313.942,1788884314.223,1,A,4398,270.34
1788884313.942,1788884314.276,1,C,4398,322.76
1788884313.942,1788884314.234,1,B,4398,279.45
1788884313.942,1788884314.210,1,A,4398,254.78
1788884313.942,1788884314.282,1,C,4398,325.18
1788884313.942,1788884314.290,1,B,4398,331.26
1788884313.942,1788884314.289,1,A,4398,328.96
1788884313.942,1788884314.271,1,B,4398,310.05
1788884313.942,1788884314.246,1,B,4398,284.48
1788884313.942,1788884314.269,1,C,4398,306.29
1788884313.942,1788884314.286,1,C,4398,322.31
1788884314.950,1788884315.045,1,C,1901,94.65
1788884314.950,1788884315.082,1,A,1901,130.25
1788884314.950,1788884315.255,1,C,1901,301.98
1788884314.950,1788884315.196,1,B,1901,242.10
1788884314.950,1788884315.135,1,A,1901,179.67
1788884314.950,1788884315.265,1,A,1901,308.64
1788884314.950,1788884315.226,1,A,1901,268.41
1788884314.950,1788884315.174,1,A,1901,215.22
1788884314.950,1788884315.278,1,A,1901,318.54
1788884314.950,1788884315.281,1,A,1901,319.70
1788884314.950,1788884315.256,1,C,1901,294.38
1788884314.950,1788884315.274,1,C,1901,311.34
1788884314.950,1788884315.207,1,C,1901,242.40
1788884314.950,1788884315.274,1,B,1901,307.82
1788884314.950,1788884315.278,1,B,1901,310.60
1788884314.950,1788884315.269,1,A,1901,301.11
1788884314.950,1788884315.273,1,A,1901,303.85
1788884314.950,1788884315.234,1,B,1901,263.67
1788884314.950,1788884315.279,1,B,1901,307.09
1788884314.950,1788884315.279,1,A,1901,306.49
